provider_code,name,status
DHA-F-0047953,FIT AND CONTOURED BEAUTY AND SLIMMING (FCBS) (MALE),ACTIVE
DHA-F-0047884,FIT AND CONTOURED BEAUTY AND SLIMMING (FEMALE),ACTIVE
DHA-F-0002224,FIT FOR LIFE PHARMACY LLC,ACTIVE
DHA-F-0047221,FIVE STAR OPTICS,ACTIVE
DHA-F-4697567,FLAWLESS HOME HEALTH CARE CENTER L.L.C,ACTIVE
DHA-F-5227134,FLEXOFIX,ACTIVE
DHA-F-7585307,FLORAISON DENTAL CLINIC LLC,ACTIVE
DHA-F-0001999,FLORENTIA CLINIC LLC,ACTIVE
DHA-F-5411978,FLOW WELLNESS POLYCLINIC,ACTIVE
DHA-F-0001153,FMC MEDICAL CENTER LLC.,ACTIVE
DHA-F-0046027,FOCUS OPTICS,ACTIVE
DHA-F-0047395,FOR EVER LIVING PRODUCTS DRUG STORE,ACTIVE
DHA-F-2573668,FORTE CLINICAL LABORATORY,ACTIVE
DHA-F-0002018,FORTUNE MEDICAL CENTER LLC,ACTIVE
DHA-F-0046324,FOUAD ABDULLATIF PSYCHIATRY CLINIC,ACTIVE
DHA-F-0047387,FOUR POINTS BY SHERATON DOWNTOWN-DUBAI,ACTIVE
DHA-F-0047657,FOUR POINTS BY SHERATON-SHEIKH ZAYED ROAD-DUBAI (BR-GOLDEN SANDS),ACTIVE
DHA-F-0046039,FOUR SEASONS PHARMACY  ( L.L.C ),ACTIVE
DHA-F-0001560,FOUR SEASONS PHARMACY LLC BRANCH,ACTIVE
DHA-F-0046333,FREIBURG MEDICAL LABORATORY MIDDLE EAST,ACTIVE
DHA-F-0046148,FRENCH CHILDREN'S NURSERY HOUSE,ACTIVE
DHA-F-8178130,FRENCH DENTAL CLINIC FZ-LLC,ACTIVE
DHA-F-0046997,FRENCH INTERNATIONAL PRIVATE SCHOOL,ACTIVE
DHA-F-0046539,FRESH LOOK OPTIC,ACTIVE
DHA-F-0046628,FRONT LINE MEDICAL CENTER LLC,ACTIVE
DHA-F-0000739,FULLCARE MEDICAL CENTER,ACTIVE
DHA-F-0045688,FUTURE DENTAL LABORATORY,ACTIVE
DHA-F-0046806,FUTURE HORIZON DENTAL LABORATORY,ACTIVE
DHA-F-7799421,FUTURE LIFE GENERAL MEDICAL CLINIC LLC,ACTIVE
DHA-F-7695558,FUTURE LIFE PHARMCY LLC,ACTIVE
DHA-F-0045657,FUTURE MEDICAL CENTER,ACTIVE
DHA-F-0045975,FUTURE PHARMACY,ACTIVE
DHA-F-0046948,FUTURISTIC CLINIC,ACTIVE
DHA-F-7784388,G M G MEDICAL CENTER L.L.C,ACTIVE
DHA-F-0904007,G S M MEDICAL CENTRE L.L.C (BRANCH),ACTIVE
DHA-F-0047645,G.M.C NAVISTAR POLYCLINIC,ACTIVE
DHA-F-0045848,G.M.C PHARMACY (L.L.C),ACTIVE
DHA-F-0046608,G.M.C.K.S.PRANIC ENERGY HEALING CENTRE,ACTIVE
DHA-F-5754264,GAELAN PHARMACY SINGLE OWNER L.L.C,ACTIVE
DHA-F-5520601,GAELAN PHARMACY SINGLE OWNER L.L.C BRANCH,ACTIVE
DHA-F-0046736,GALADARI MOTOR DRIVING CENTER,ACTIVE
DHA-F-0001638,GALINUS PHYSIONTHERAPY CENTER,ACTIVE
DHA-F-0045811,GALLERIA PHARMACY,ACTIVE
DHA-F-0000940,GALLERIA UNITED PHARMACY,ACTIVE
DHA-F-0047667,GARDENS MEDICAL CENTRE,ACTIVE
DHA-F-0001071,GARDENS SPECIALITY CLINIC BR OF DM HEALTHCARE LLC,ACTIVE
DHA-F-5692453,GARGASH HOSPITAL LLC,ACTIVE
DHA-F-4897341,GARGASH HOSPITAL PHARMACY LLC,ACTIVE
DHA-F-8975851,GARNET MEDICAL CLINIC,ACTIVE
DHA-F-0001326,GATE BETTER LIFE PHARMACY,ACTIVE
DHA-F-8142973,GEMELLI HEALTH SOLUTIONS L.L.C,ACTIVE
DHA-F-6677802,GEMINI MEDICAL CENTER LLC,ACTIVE
DHA-F-0046161,GEMS JUMEIRA PRIMARY SCHOOL,ACTIVE
DHA-F-0047022,GEMS ROYAL DUBAI SCHOOL,ACTIVE
DHA-F-0000157,GEMS WELLINGTON ACADEMY SILICON OASIS,ACTIVE
DHA-F-0047054,GEMS WELLINGTON INTERNATIONAL SCHOOL,ACTIVE
DHA-F-0047355,GEMS WELLINGTON PRIMARY SCHOOL,ACTIVE
DHA-F-0000084,GEMS WINCHESTER SHCOOL (BR OF PREMIER SHOOLS INTERNATIONAL L.L.C),ACTIVE
DHA-F-0047627,GEMS WORLD ACADEMY,ACTIVE
DHA-F-8492884,GENERA HEALTH CARE,ACTIVE
DHA-F-0047343,GENERAL MEDICAL CENTER (AL WASL BRANCH),ACTIVE
DHA-F-0047065,GENERAL MEDICAL CENTER (ROYAL MERIDIAN),ACTIVE
DHA-F-0000931,GENERAL MEDICAL CENTER BR 3 OF GMC HEALTHCARE LLC,ACTIVE
DHA-F-0000056,GENERAL MEDICAL CENTER(MEYDAN HOTEL BRANCH),ACTIVE
DHA-F-0045518,GENERAL MEDICAL CENTRE,ACTIVE
DHA-F-0047931,GENERAL MEDICAL CENTRE - JABEL ALI HOTEL BR,ACTIVE
DHA-F-0046987,GENERAL MEDICAL CENTRE (BR. GREEN COMMUNITY),ACTIVE
DHA-F-0046643,GENERAL MEDICAL CENTRE (BR. VILLAGE UNIT1),ACTIVE
DHA-F-0046070,GENERAL MEDICAL CENTRE (BR. WORLD TRADE CENTRE APARTMENTS),ACTIVE
DHA-F-0045711,GENERAL MEDICAL CENTRE (BR.-THE VILLAGE UNIT2),ACTIVE
DHA-F-0045396,GENERAL MEDICAL CENTRE BRANCH,ACTIVE
DHA-F-0047155,GENERAL MEDICAL CENTRE LABORATORY,ACTIVE
DHA-F-0047740,GENERAL MEDICAL CENTRE(AL QASR HOTEL),ACTIVE
DHA-F-0045648,GENERAL MEDICAL CENTRE(BR. JEBEEL ALI VILLAGE),ACTIVE
DHA-F-0047741,GENERAL MEDICAL CENTRE(JUMAIRAH BEACH HOTEL),ACTIVE
DHA-F-0047739,GENERAL MEDICAL CENTRE(OASIS VILLAGE),ACTIVE
DHA-F-8821718,GENESIS HEALTHCARE CENTER FZ-LLC_2,ACTIVE
DHA-F-7997181,GENESIS PERINATAL CARE CLINIC FZ-LLC_1,ACTIVE
DHA-F-0047775,GENOCARE POLYCLINIC,ACTIVE
DHA-F-0000728,GENTEL HOME HEALTH CARE,ACTIVE
DHA-F-0001742,GERMAN CLINIC 2 DMCC,ACTIVE
DHA-F-8097216,GERMAN CLINIC FZ-LLC,ACTIVE
DHA-F-0047664,GERMAN DENTAL CENTER JLT,ACTIVE
DHA-F-0045676,GERMAN DENTAL CLINIC,ACTIVE
DHA-F-8943570,GERMAN HEART CENTRE BREMEN FZ-LLC,ACTIVE
DHA-F-0046831,GERMAN HIGH CARE MEDICAL CENTRE,ACTIVE
DHA-F-0046836,GERMAN INTERNATIONAL SCHOOL DUBAI,ACTIVE
DHA-F-0046713,GERMAN MEDICAL CENTER,ACTIVE
DHA-F-8021731,GERMAN MEDICAL CENTER FZ-LLC,ACTIVE
DHA-F-8000131,GERMAN MEDICAL CENTER FZ-LLC,ACTIVE
DHA-F-0001770,GERMAN NEUROSCIENCE CENTER FZ LLC,ACTIVE
DHA-F-7268543,GERMAN NEUROSCIENCE CENTER FZC-L.L.C,ACTIVE
DHA-F-8739437,GERMAN NEUROSCIENCE CENTER FZ-LLC,ACTIVE
DHA-F-7994371,GERMAN NEUROSCIENCE CENTER FZ-LLC,ACTIVE
DHA-F-0046243,GERMAN SPECIALIZED CLINIC,ACTIVE
DHA-F-0046354,GETWELL MEDICAL CENTER,ACTIVE
DHA-F-0000421,GHAZAL AL JABAL PHARMACY,ACTIVE
DHA-F-0045867,GHAZAL JUMEIRAH PHARMACY,ACTIVE
DHA-F-0046650,GHODOUSI MEDICAL CENTER,ACTIVE
DHA-F-00000GC,GHUSSAIS CLINIC,ACTIVE
DHA-F-0045803,GHUZLAN PHARMACY,ACTIVE
DHA-F-0045809,GIGI PHARMACY,ACTIVE
DHA-F-0046607,GIRL TALK BEAUTY CENTRE,ACTIVE
DHA-F-0046840,GIRLS NATIONAL CHARITY SCHOOL,ACTIVE
DHA-F-0002505,GLAMOUR CARE CLINICS LLC,ACTIVE
DHA-F-9688061,GLASGOW MEDICAL CENTER,ACTIVE
DHA-F-6676790,GLOBAL CURE R X PHARMACY L L C,ACTIVE
DHA-F-0047961,GLOBAL HAWK IMAGING & DIAGNOSTICS(L.L.C),ACTIVE
DHA-F-0000970,GLOBAL HAWK IMAGING AND DIAGNOSTICS LLC,ACTIVE
DHA-F-0047463,GLOBAL HAWK TELEMEDICINE,ACTIVE
DHA-F-0047838,GLOBAL INDIAN INTERNATIONAL SCHOOL,ACTIVE
DHA-F-0046444,GLOBEHEALTH GENERAL CLINIC LLC,ACTIVE
DHA-F-0002377,GLOBEHEALTH PHARMACY LLC,ACTIVE
DHA-F-0046409,GLORY OPTICS,ACTIVE
DHA-F-0001042,GLOSANTE HEALTH CARE,ACTIVE
DHA-F-1215196,GLOW AESTHETICS DERMATOLOGY CLINIC,ACTIVE
DHA-F-0001500,GLOW MEDICAL AND DENTAL CENTER LLC BR,ACTIVE
DHA-F-7967408,GLUCARE INTEGRATED DIABETES CENTER LLC,ACTIVE
DHA-F-6895274,GLUCARE INTEGRATED DIABETES CENTER LLC (PHARMACY),ACTIVE
DHA-F-0046795,GO DENTAL CLINIC LLC,ACTIVE
DHA-F-0002171,GOLD LIFE PHARMACY BR OF LIFE PHARMACY LLC,ACTIVE
DHA-F-0046496,GOLD SOUQ PHARMACY,ACTIVE
DHA-F-1380818,GOLD TRUST MEDICAL CENTER,ACTIVE
DHA-F-0047745,GOLDEN CARE POLYCLINIC,ACTIVE
DHA-F-0045631,GOLDEN DENTAL LABORATORY,ACTIVE
DHA-F-0002252,GOLDEN HEART MEDICAL SERVICES L.L.C.,ACTIVE
DHA-F-0047063,GOLDEN LIFE PHARMACY (LLC),ACTIVE
DHA-F-0046277,GOLDEN NURSERY,ACTIVE
DHA-F-0046016,GOLDEN OPTICS,ACTIVE
DHA-F-0045944,GOLDEN SANDS PHARMACY,ACTIVE
DHA-F-8047297,GOLDEN SMILE DENTAL CLINIC,ACTIVE
DHA-F-0047127,GOLDEN SUN ACUPUNCTURE THERAPY CLINIC,ACTIVE
DHA-F-0046547,GOLDEN TREE MEDCINES (L.L.C),ACTIVE
DHA-F-0047886,GOLDEN VISION OPTIC,ACTIVE
DHA-F-0002349,GOLF COMMUNITY PHARMACY,ACTIVE
DHA-F-0047950,GOOD CARE PHARMACY LLC,ACTIVE
DHA-F-0046944,GOOD HEALTH POLYCLINIC,ACTIVE
DHA-F-4291797,GOOD LIFE MEDICAL CENTER L.L.C,ACTIVE
DHA-F-0000044,GOOD LIVING MEDICAL CENTRE,ACTIVE
DHA-F-8242511,GOOD NEIGHBOUR PHARMACY L.L.C,ACTIVE
DHA-F-4809148,GOOD WILL CLINIC LLC,ACTIVE
DHA-F-0001411,GOODNESS AND MERCY CLINIC LLC,ACTIVE
DHA-F-3831758,GOODWILL PHARMACY LLC,ACTIVE
DHA-F-0000103,GORGEOUS SMILE DENTAL CENTER LLC,ACTIVE
DHA-F-9170365,GRACE HOUSECALL DOCTOR DMCC,ACTIVE
DHA-F-0046201,GRAMMAR SCHOOL,ACTIVE
DHA-F-8259264,GRAND ADVANCED CARE PHARMACY L.L.C,ACTIVE
DHA-F-0046441,GRAND AL HAMRA PHARMACY,ACTIVE
DHA-F-0046996,GRAND AL KAUSAR PHARMACY,ACTIVE
DHA-F-0048025,GRAND ASTER PHARMACY,ACTIVE
DHA-F-0046217,GRAND CINEPLEX PHARMACY,ACTIVE
DHA-F-0047710,GRAND COMMUNITY PHARMACY,ACTIVE
DHA-F-9886764,GRAND DR ISMAIL POLYCLINIC L.L.C,ACTIVE
DHA-F-1014980,GRAND DR ISMAIL POLYCLINIC L.L.C PHARMACY,ACTIVE
DHA-F-0046463,GRAND HYATT DUBAI HOTEL,ACTIVE
DHA-F-0000923,GRAND INFINITY MEDICAL CENTER LLC,ACTIVE
DHA-F-4516753,GRAND INFINITY MEDICAL CENTER LLC BRANCH,ACTIVE
DHA-F-0002151,GRAND INFINITY PHARMACY LLC,ACTIVE
DHA-F-9024146,GRAND INFINITY PHARMACY LLC BRANCH,ACTIVE
DHA-F-0046722,GRAND LIFE PHARMACY,ACTIVE
DHA-F-0047329,GRAND MILLENNIUM HOTEL DUBAI (FE),ACTIVE
DHA-F-0001611,GRAND MURIAT PHARMACY LLC,ACTIVE
DHA-F-0046063,GRAND OPTICS,ACTIVE
DHA-F-0046998,GRAND OPTICS - AL BARSHA,ACTIVE
DHA-F-0047445,GRAND OPTICS ( BR.1 JUMEIRAH BEACH RESIDENCE,ACTIVE
DHA-F-0047789,GRAND OPTICS (L.L.C) BR MOTOR CITY,ACTIVE
DHA-F-0046953,GRAND OPTICS (L.L.C.) (BR),ACTIVE
DHA-F-0047044,GRAND OPTICS (MEADOWS CENTER),ACTIVE
DHA-F-0047302,GRAND OPTICS (THE OLD TOWN BR.),ACTIVE
DHA-F-0046411,GRAND OPTICS- BR- AL SHANDAKA,ACTIVE
DHA-F-0047201,GRAND OPTICS DUBAI MALL,ACTIVE
DHA-F-0002046,GRAND OPTICS L.L.C BRANCH,ACTIVE
DHA-F-6286116,GRAND OPTICS LLC BR,ACTIVE
DHA-F-0000743,GRAND OPTICS LLC BR DIP,ACTIVE
DHA-F-0001942,GRAND OPTICS LLC BRANCH,ACTIVE
DHA-F-0001744,GRAND OPTICS LLC BRANCH,ACTIVE
DHA-F-0000639,GRAND OPTICS LLC BRANCH,ACTIVE
DHA-F-0001587,GRAND OPTICS SOUK AL BAHAR,ACTIVE
DHA-F-0047447,GRAND OPTICS(BR.2 JUMEIRAH BEACH RESIDENCE),ACTIVE
DHA-F-0047818,GRAND OPTICS(BR.MIRDIF CITY CENTRE),ACTIVE
DHA-F-0047521,GRAND OPTICS(L.L.C) BR DUBAI MALL,ACTIVE
DHA-F-0047752,GRAND OPTICS(L.L.C) BR GALERIE LAFAYETTE,ACTIVE
DHA-F-0047601,GRAND OPTICS(L.L.C)(BR. OASIS CENTER),ACTIVE
DHA-F-0046554,GRAND ROYAL PHARMACY,ACTIVE
DHA-F-0047400,GRAND SUNGLASSES (L.L.C) (DFC),ACTIVE
DHA-F-0047547,GRAND SUNGLASSES(L.L.C) CITY CENTER BRANCH,ACTIVE
DHA-F-0047470,GRAND UNITED PHARMACY,ACTIVE
DHA-F-0046945,GRANDWELD,ACTIVE
DHA-F-6132185,GRAVITY DENTAL POLYCLINIC LLC,ACTIVE
DHA-F-0045817,GREEN APPLES PHARMACY LLC,ACTIVE
DHA-F-3697036,GREEN BELT PHARMACY LLC,ACTIVE
DHA-F-0047392,GREEN CARE CLINIC,ACTIVE
DHA-F-0046985,GREEN COMMUNITY PHARMACY,ACTIVE
DHA-F-0002312,GREEN LIFE MEDICAL CLINIC LLC,ACTIVE
DHA-F-6591993,GREEN TOWER CLINIC,ACTIVE
DHA-F-0046274,GREEN TOWER CLINIC,ACTIVE
DHA-F-0047305,GREENFIELD COMMUNITY SCHOOL (BR. OF TAALEEM MANAGEMENT L.L.C),ACTIVE
DHA-F-0047214,GREENWOOD INTERNATIONAL SCHOOL,ACTIVE
DHA-F-0047148,GROSVENOR HOUSE,ACTIVE
DHA-F-0047324,GROUP 4 SECURICOR EMIRATES,ACTIVE
DHA-F-0046859,GROUP INTERNATIONAL INSTITUTE MANEGMANT (L.L.C),ACTIVE
DHA-F-3758961,GSM GREENS PHARMACY L.L.C.,ACTIVE
DHA-F-0000802,GSM MEDICAL CENTER LLC,ACTIVE
DHA-F-1114991,GSM MEDICAL CENTRE LLC,ACTIVE
DHA-F-8445632,GUADALOUPE MEDICAL CLINIC L.L.C,ACTIVE
DHA-F-0045927,GUARDIAN PHARMACY,ACTIVE
DHA-F-0311028,GULF CARE DIAGNOSTIC CENTER LLC,ACTIVE
DHA-F-0045806,GULF DRUG ESTABLISHMENT,ACTIVE
DHA-F-0002111,GULF EXPRESS PHARMACY,ACTIVE
DHA-F-0046903,GULF EXTRUSIONS ( L.L.C )-BR,ACTIVE
DHA-F-0046386,GULF EYE CENTER,ACTIVE
DHA-F-0046092,GULF GATE MEDICAL CLINIC,ACTIVE
DHA-F-0046150,GULF INDIAN HIGH SCHOOL,ACTIVE
DHA-F-0047084,GULF MARINE MAINTENANCE & OFFSHORE SERVICE CO DUBAI (LLC) GMMOS DUBAI,ACTIVE
DHA-F-0045434,GULF MEDICAL CENTER L.L.C,ACTIVE
DHA-F-0046788,GULF MEDICAL CENTRE  BRANCH AL QUSAIS,ACTIVE
DHA-F-0046771,GULF MEDICAL CENTRE BRANCH AL RIQQA,ACTIVE
DHA-F-0045712,GULF MEDICAL LABORATORY,ACTIVE
DHA-F-0046152,GULF MODEL SCHOOL,ACTIVE
DHA-F-0046151,GULF MONTESSORI NURSERY,ACTIVE
DHA-F-0045926,GULF NATIONAL MEDICAL EST.,ACTIVE
DHA-F-0047107,GULF OPTIC - AL GAZAL CENTER,ACTIVE
DHA-F-0047566,GULF OPTIC STORE(B.R)DUBAI MALL,ACTIVE
DHA-F-0000083,GULF OPTICS,ACTIVE
DHA-F-0045983,GULF OPTICS EST,ACTIVE
DHA-F-0045982,GULF OPTIK STOR , AL FAHIDI ROAD,ACTIVE
DHA-F-0045981,GULF OPTIK STORE,ACTIVE
DHA-F-0045808,GULF PHARMACY,ACTIVE
DHA-F-0047154,GULF RIDER MEDICINES&PHARMACEUTICALS STORE,ACTIVE
DHA-F-0045615,GULF SPECIALITY HOSPITAL - DUBAI,ACTIVE
DHA-F-0047546,GUNAL CONSTRUCTION TRADING & INDUSTRY CO,ACTIVE
DHA-F-0046511,H.E. SHEIK MANEA,ACTIVE
DHA-F-0046190,H.H. SHAIKH RASHID AL MAKTOUM PAKISTANI SCHOOL,ACTIVE
DHA-F-0047052,H.M.R.T MEDICAL CLINIC 24 HOURS-BR,ACTIVE
DHA-F-0047759,H.M.R.T POLYCLINIC,ACTIVE
DHA-F-0047800,HABTOOR GRAND - RESORT& SPA,ACTIVE
DHA-F-0045690,HADDAD MEDICAL CLINIC,ACTIVE
DHA-F-0045682,HADI CLINIC,ACTIVE
DHA-F-8652336,HAFSA PHARMACY,ACTIVE
DHA-F-0047897,HAFSA PHARMACY,ACTIVE
DHA-F-0046920,HAJERA PHARMACY,ACTIVE
DHA-F-0046623,HAJI PHARMACY,ACTIVE
DHA-F-1890547,HAKEEM PHARMACY FZE,ACTIVE
DHA-F-0000767,HALA PHARMACY 13,ACTIVE
DHA-F-3420754,HALA PHARMACY 13 EXPRESS CLINIC,ACTIVE
DHA-F-0000763,HALA PHARMACY 14,ACTIVE
DHA-F-0001028,HALA PHARMACY 15,ACTIVE
DHA-F-0000765,HALA PHARMACY 16,ACTIVE
DHA-F-0000951,HALA PHARMACY 19,ACTIVE
DHA-F-0047795,HALTH LANIE POLYCLINIC,ACTIVE
DHA-F-0047811,HAMAD ABDULKARIM NASR,ACTIVE
DHA-F-0046223,HAMED PHARMACY,ACTIVE
DHA-F-0045717,HAMLY MEDICAL CENTER,ACTIVE
DHA-F-0001699,HAMRIYA LIFE PHARMACY LLC,ACTIVE
DHA-F-0046193,HANAN AL SHIFA PHARMACY,ACTIVE
DHA-F-0000336,HANNOVER MEDICAL CENTER LLC,ACTIVE
DHA-F-0287527,HAPPINESS CLINIC LLC,ACTIVE
DHA-F-0045392,HAPPY CHILD CLINIC,ACTIVE
DHA-F-2941360,HAPPY HOME HEALTH CARE,ACTIVE
DHA-F-0046155,HAPPY HOME NURSERY,ACTIVE
DHA-F-0046156,HAPPY KIDS NURSERY,ACTIVE
DHA-F-0002125,HAPPY LIFE PHARMACY LLC,ACTIVE
DHA-F-0047436,HAREB KHALIFA BINHADHER,ACTIVE
DHA-F-0046761,HARLEY INTERNATIONAL MEDICAL CLINIC,ACTIVE
DHA-F-3218645,HARLEY INTERNATIONAL MEDICAL CLINIC BRANCH,ACTIVE
DHA-F-0001734,HARLEY INTERNATIONAL MEDICAL CLINIC BRANCH,ACTIVE
DHA-F-4658212,HARLEY INTERNATIONAL MEDICAL CLINIC PHARMACY BRANCH,ACTIVE
DHA-F-4335140,HARMONY CENTRE FOR CHILD & ADOLESCENT MENTAL HEALTH FZ LLC,ACTIVE
DHA-F-5046700,HARMONY HBC HEARING AND BALANCE CENTER LLC,ACTIVE
DHA-F-0047259,HARMONY MEDICAL CENTER L.L.C,ACTIVE
DHA-F-5965819,HASHEER MEDICAL CENTRE LLC,ACTIVE
DHA-F-0000169,HASTI MEDICAL SPA L.L.C,ACTIVE
DHA-F-0046091,HATTA OPTICS,ACTIVE
DHA-F-0047338,HATTA PHARMACY,ACTIVE
DHA-F-0047308,HAYA MOHAMMAD HAREB,ACTIVE
DHA-F-0046692,HAYAT OPTICALS,ACTIVE
DHA-F-0046874,HAYAT OPTICALS (BRANCH),ACTIVE
DHA-F-8341152,HAYATI HEALTH CENTER FZ-LLC,ACTIVE
DHA-F-8062789,HBG Medical Centre FZ LLC,ACTIVE
DHA-F-0001413,HEAD START SPEECH THERAPY CENTER,ACTIVE
DHA-F-2576324,HEAL HUB REHABILITATION CENTER LLC,ACTIVE
DHA-F-3743558,HEAL YOU POLY CLINIC L.L.C,ACTIVE
DHA-F-7145056,HEALORA HOME HEALTH CARE CENTER LLC,ACTIVE
DHA-F-1384086,HEALTH & GLOW PHARAMCY BR OF LIFE PHARAMCY LLC,ACTIVE
DHA-F-0000774,HEALTH AND HEALTH CENTER,ACTIVE
DHA-F-1788507,HEALTH AT HAND DMCC,ACTIVE
DHA-F-0002319,HEALTH AT HAND DMCC,ACTIVE
DHA-F-0001374,HEALTH BAY DAY SURGERY CENTRE LLC,ACTIVE
DHA-F-0002223,HEALTH BAY DENTAL CLINIC BR OF HEALTHBAY DAY SURGERY CENTRT LLC,ACTIVE
DHA-F-0001708,HEALTH BAY HOLISTIC CENTER BR OF HEALTH BAY DAY SURGERY CENTER LLC,ACTIVE
DHA-F-0001931,HEALTH BAY ONCOLOGY CENTER BR OF HEALTHBAY DAY SURGERY CENTER LLC,ACTIVE
DHA-F-0047419,HEALTH BAY POLYCLINIC,ACTIVE
DHA-F-0001671,HEALTH BAY POLYCLINIC BR,ACTIVE
DHA-F-0000839,HEALTH BAY POLYCLINIC BRANCH AL THANYA,ACTIVE
DHA-F-0001510,HEALTH BAY POLYCLINIC BRANCH MOTOR CITY,ACTIVE
DHA-F-0002034,HEALTH BAY POLYCLINIC MARINA BR OF HEALTH BAY DAY SURGERY LLC,ACTIVE
DHA-F-0000376,HEALTH BAY POLYCLINIC MIRDIFF,ACTIVE
DHA-F-8342131,HEALTH CALL FZ-LLC,ACTIVE
DHA-F-0000603,HEALTH CARE PHARMACY,ACTIVE
DHA-F-0045972,HEALTH CARE TRADING CO.,ACTIVE
DHA-F-0045419,HEALTH CLINIC,ACTIVE
DHA-F-6985659,HEALTH CONNECT POLY CLINIC,ACTIVE
DHA-F-0000267,HEALTH EXPERT PHARMACY LLC,ACTIVE
DHA-F-3022744,HEALTH EXPRESS,ACTIVE
DHA-F-0001325,HEALTH FIRST PHARMACY 11,ACTIVE
DHA-F-0045865,HEALTH FIRST PHARMACY 2,ACTIVE
DHA-F-0002518,HEALTH FIRST PHARMACY 2 BR OF HEALTH FIRST INVEST,ACTIVE
DHA-F-0045805,HEALTH FIRST PHARMACY 23,ACTIVE
DHA-F-0000478,HEALTH FIRST PHARMACY 25,ACTIVE
DHA-F-0000960,HEALTH FIRST PHARMACY 27 BR,ACTIVE
DHA-F-0001335,HEALTH FIRST PHARMACY 29,ACTIVE
DHA-F-0047085,HEALTH FIRST PHARMACY 3,ACTIVE
DHA-F-0001012,HEALTH FIRST PHARMACY 30,ACTIVE
DHA-F-0001157,HEALTH FIRST PHARMACY 31,ACTIVE
DHA-F-0001282,HEALTH FIRST PHARMACY 32 BR OF HEALTH FIRST INVESTMENT LLC,ACTIVE
DHA-F-0001124,HEALTH FIRST PHARMACY 33,ACTIVE
DHA-F-0001242,HEALTH FIRST PHARMACY 34,ACTIVE
DHA-F-0001249,HEALTH FIRST PHARMACY 35,ACTIVE
DHA-F-0001523,HEALTH FIRST PHARMACY 36,ACTIVE
DHA-F-0001399,HEALTH FIRST PHARMACY 37,ACTIVE
DHA-F-0001148,HEALTH FIRST PHARMACY 38,ACTIVE
DHA-F-0001216,HEALTH FIRST PHARMACY 39,ACTIVE
DHA-F-0000164,HEALTH FIRST PHARMACY 4,ACTIVE
DHA-F-0001320,HEALTH FIRST PHARMACY 40,ACTIVE
DHA-F-0001265,HEALTH FIRST PHARMACY 41,ACTIVE
DHA-F-0001215,HEALTH FIRST PHARMACY 42,ACTIVE
DHA-F-0001331,HEALTH FIRST PHARMACY 43,ACTIVE
DHA-F-0782165,HEALTH FIRST PHARMACY 44 (BR OF HEALTH PHARMACY FIRST INVESTMENT LLC),ACTIVE
DHA-F-0001444,HEALTH FIRST PHARMACY 45,ACTIVE
DHA-F-0001455,HEALTH FIRST PHARMACY 47 BRANCH OF HEALTH FIRST INVESTMENT LLC,ACTIVE
DHA-F-0001538,HEALTH FIRST PHARMACY 48,ACTIVE
DHA-F-0045800,HEALTH FIRST PHARMACY 5 BR OF HEALTH FIRST INVESTMENT,ACTIVE
DHA-F-0001697,HEALTH FIRST PHARMACY 52,ACTIVE
DHA-F-8021165,HEALTH FIRST PHARMACY 55,ACTIVE
DHA-F-2756462,HEALTH FIRST PHARMACY 56 (BR OF HEALTH FIRST INVESTMENT LLC),ACTIVE
DHA-F-7211077,HEALTH FIRST PHARMACY 57 (BR OF HEALTH FIRST INVESTMENT LLC),ACTIVE
DHA-F-2212486,HEALTH FIRST PHARMACY 58 (BR OF HEALTH FIRST INVESTMENT LLC),ACTIVE
DHA-F-0000893,HEALTH FIRST PHARMACY 6,ACTIVE
DHA-F-7272735,HEALTH FIRST PHARMACY 60 (BR OF HEALTH INVESTMENT LLC),ACTIVE
DHA-F-8196173,HEALTH FIRST PHARMACY 61 (BR OF HEALTH FIRST INVESTMENT LLC),ACTIVE
DHA-F-7986339,HEALTH FIRST PHARMACY 64(BR OF HEALTH FIRST INVESTMENT LLC),ACTIVE
DHA-F-0001794,HEALTH FIRST PHARMACY 7,ACTIVE
DHA-F-0001127,HEALTH FIRST PHARMACY 7,ACTIVE
DHA-F-0001161,HEALTH FIRST PHARMACY 8,ACTIVE
DHA-F-0001095,HEALTH FIRST PHARMACY 9,ACTIVE
DHA-F-0045810,HEALTH PHARMACY,ACTIVE
DHA-F-0047835,HEALTH PLUS CLINIC,ACTIVE
DHA-F-1930521,HEALTH POINT PHARMACY LLC,ACTIVE
DHA-F-0002343,HEALTH SIGN PHARMACY LLC,ACTIVE
DHA-F-7995019,HEALTHAGON REHABILITATION CENTER L.L.C,ACTIVE
DHA-F-7889927,HEALTHBAY POLY CLINIC BR OF HEALTH BAY DAY SURGERY CENTER LLC,ACTIVE
DHA-F-5752928,HEALTHHUB  NBR. AL FUTTAIM HEALTHCARE SINGLE PERSON COMPANY LLC,ACTIVE
DHA-F-2098216,HEALTHHUB (BR. ALFUTTAIM HEALTHCARE SINGLE PERSON COMPANY LLC,ACTIVE
DHA-F-9428413,HEALTHHUB (BR.ALFUTTAIM HEALTHCARE SINGLE PERSON COMPANY LLC),ACTIVE
DHA-F-3337211,HEALTHHUB 6 (BR. AL FUTTAIM HEALTHCARE SINGLE PERSON COMPANY LLC),ACTIVE
