facility_code,name,city,country,status
DHA-F-0002401,"FAITH WAY PHARMACY LLC BRANCH",Dubai,UAE,ACTIVE
DHA-F-0001719,"FAJER MIRDIF PHARMACY L.L.C",Dubai,UAE,ACTIVE
DHA-F-0002417,"FAJER MIRDIF PHARMACY LLC BRANCH",Dubai,UAE,ACTIVE
DHA-F-0046596,"FAJR ALOROOBA PHARMACY",Dubai,UAE,ACTIVE
DHA-F-2897003,"FAKEEH HOME HEALTHCARE FZE",Dubai,UAE,ACTIVE
DHA-F-9666052,"FAKEEH MEDI CENTRES PHARMACY FZCO",Dubai,UAE,ACTIVE
DHA-F-9097293,"FAKEEH UNIVERSITY HOSPITAL",Dubai,UAE,ACTIVE
DHA-F-9825906,"FAKEEH UNIVERSITY HOSPITAL PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0000124,"FAKIH IVF",Dubai,UAE,ACTIVE
DHA-F-0000107,"FAKIH IVF",Dubai,UAE,ACTIVE
DHA-F-0000927,"FAKIH MEDICAL CENTER",Dubai,UAE,ACTIVE
DHA-F-0045651,"FALCON MEDICAL CLINIC",Dubai,UAE,ACTIVE
DHA-F-0046791,"FALCON PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0045459,"FAMILY CLINIC",Dubai,UAE,ACTIVE
DHA-F-8573445,"FAMILY DENTAL CLINIC FZE",Dubai,UAE,ACTIVE
DHA-F-0046513,"FAMILY DIAGNOSTIC CENTER",Dubai,UAE,ACTIVE
DHA-F-0000259,"FAMILY FIRST MEDICAL CENTER LLC",Dubai,UAE,ACTIVE
DHA-F-0001365,"FAR BEYOND PHARMACY LLC",Dubai,UAE,ACTIVE
DHA-F-0002379,"FARMAX PHARMACY",Dubai,UAE,ACTIVE
DHA-F-6715344,"FARNEK GENERAL CLINIC",Dubai,UAE,ACTIVE
DHA-F-0046075,"FASHION OPTICS",Dubai,UAE,ACTIVE
DHA-F-0046781,"FATHIMA MEDICAL DIAGNOSTIC CENTRE",Dubai,UAE,ACTIVE
DHA-F-0046149,"FATIMA ENGLISH SCHOOL",Dubai,UAE,ACTIVE
DHA-F-0001063,"FATTAN DENTAL CLINIC LLC",Dubai,UAE,ACTIVE
DHA-F-0046377,"FAWAGEE PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0047670,"FAWAGEE SCIENTIFIC PHARMACY(L.L.C)",Dubai,UAE,ACTIVE
DHA-F-0046686,"FEET FIRST -BRANCH(2)",Dubai,UAE,ACTIVE
DHA-F-0046889,"FEET FIRST SPECIALIZED REHABILAITION CENTRE(BR) IBN BATTOTA",Dubai,UAE,ACTIVE
DHA-F-0046641,"FEET FIRST SPECIALIZED REHABILATION CENTER(1)",Dubai,UAE,ACTIVE
DHA-F-0046983,"FEET FIRST SPECIALIZED REHABILATION CENTRE (BR)",Dubai,UAE,ACTIVE
DHA-F-0001182,"FERDOWS MEDICAL CENTER L.L.C",Dubai,UAE,ACTIVE
DHA-F-0045416,"FERNANDES DENTAL CLINIC",Dubai,UAE,ACTIVE
DHA-F-4824066,"FESTIVAL LIFE PHARMACY BR OF LIFE PHARMACY LLC",Dubai,UAE,ACTIVE
DHA-F-8139866,"FETO MATERNAL AND GENETYX CENTER FZ - LLC",Dubai,UAE,ACTIVE
DHA-F-0001888,"FIFA SPORT MEDICAL CENTER OF EXCELLENCE DUBAI LLC",Dubai,UAE,ACTIVE
DHA-F-0045804,"FILLI PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0105222,"FINE PLUS MEDICAL CENTER L.L.C",Dubai,UAE,ACTIVE
DHA-F-0046251,"FINNDENT DENTAL CLINIC",Dubai,UAE,ACTIVE
DHA-F-0047765,"FINNESS SPECIALZED REHABILAITION CENTRE",Dubai,UAE,ACTIVE
DHA-F-0046626,"FINOLAS BEAUTY SALON",Dubai,UAE,ACTIVE
DHA-F-0048017,"FIRST CARE CLINIC",Dubai,UAE,ACTIVE
DHA-F-0047662,"FIRST INTERNATIONAL TRAINING COMPANY",Dubai,UAE,ACTIVE
DHA-F-8411195,"FIRST IVF AND DAY SURGERY CENTRE FZ LLC",Dubai,UAE,ACTIVE
DHA-F-0002152,"FIRST MED PHARMACY LLC",Dubai,UAE,ACTIVE
DHA-F-0047069,"FIRST MEDICAL CENTER",Dubai,UAE,ACTIVE
DHA-F-7595488,"FIRST MEDICAL CENTER LLC BRANCH",Dubai,UAE,ACTIVE
DHA-F-0047748,"FIRST PRIORITY MEDICAL CENTER",Dubai,UAE,ACTIVE
DHA-F-2391754,"FIRST RESPONSE CLINIC L.L.C",Dubai,UAE,ACTIVE
DHA-F-0002486,"FIRST RESPONSE HEALTHCARE L.L.C.",Dubai,UAE,ACTIVE
DHA-F-0046693,"FIRST SECURITY GROUP (L.L.C)",Dubai,UAE,ACTIVE
DHA-F-0046353,"FIRST STEPS NURSERY MONTESSORI",Dubai,UAE,ACTIVE
DHA-F-0046439,"FIRST VISION TRADING",Dubai,UAE,ACTIVE
DHA-F-4467498,"FISIO THERAPY AND REHABILITATION CENTRE",Dubai,UAE,ACTIVE
DHA-F-0047953,"FIT AND CONTOURED BEAUTY AND SLIMMING (FCBS) (MALE)",Dubai,UAE,ACTIVE
DHA-F-0047884,"FIT AND CONTOURED BEAUTY AND SLIMMING (FEMALE)",Dubai,UAE,ACTIVE
DHA-F-0002224,"FIT FOR LIFE PHARMACY LLC",Dubai,UAE,ACTIVE
DHA-F-0047221,"FIVE STAR OPTICS",Dubai,UAE,ACTIVE
DHA-F-4697567,"FLAWLESS HOME HEALTH CARE CENTER L.L.C",Dubai,UAE,ACTIVE
DHA-F-5227134,"FLEXOFIX",Dubai,UAE,ACTIVE
DHA-F-7585307,"FLORAISON DENTAL CLINIC LLC",Dubai,UAE,ACTIVE
DHA-F-0001999,"FLORENTIA CLINIC LLC",Dubai,UAE,ACTIVE
DHA-F-5411978,"FLOW WELLNESS POLYCLINIC",Dubai,UAE,ACTIVE
DHA-F-0001153,"FMC MEDICAL CENTER LLC.",Dubai,UAE,ACTIVE
DHA-F-0046027,"FOCUS OPTICS",Dubai,UAE,ACTIVE
DHA-F-0047395,"FOR EVER LIVING PRODUCTS DRUG STORE",Dubai,UAE,ACTIVE
DHA-F-2573668,"FORTE CLINICAL LABORATORY",Dubai,UAE,ACTIVE
DHA-F-0002018,"FORTUNE MEDICAL CENTER LLC",Dubai,UAE,ACTIVE
DHA-F-0046324,"FOUAD ABDULLATIF PSYCHIATRY CLINIC",Dubai,UAE,ACTIVE
DHA-F-0047387,"FOUR POINTS BY SHERATON DOWNTOWN-DUBAI",Dubai,UAE,ACTIVE
DHA-F-0047657,"FOUR POINTS BY SHERATON-SHEIKH ZAYED ROAD-DUBAI (BR-GOLDEN SANDS)",Dubai,UAE,ACTIVE
DHA-F-0046039,"FOUR SEASONS PHARMACY  ( L.L.C )",Dubai,UAE,ACTIVE
DHA-F-0001560,"FOUR SEASONS PHARMACY LLC BRANCH",Dubai,UAE,ACTIVE
DHA-F-0046333,"FREIBURG MEDICAL LABORATORY MIDDLE EAST",Dubai,UAE,ACTIVE
DHA-F-0046148,"FRENCH CHILDREN'S NURSERY HOUSE",Dubai,UAE,ACTIVE
DHA-F-8178130,"FRENCH DENTAL CLINIC FZ-LLC",Dubai,UAE,ACTIVE
DHA-F-0046997,"FRENCH INTERNATIONAL PRIVATE SCHOOL",Dubai,UAE,ACTIVE
DHA-F-0046539,"FRESH LOOK OPTIC",Dubai,UAE,ACTIVE
DHA-F-0046628,"FRONT LINE MEDICAL CENTER LLC",Dubai,UAE,ACTIVE
DHA-F-0000739,"FULLCARE MEDICAL CENTER",Dubai,UAE,ACTIVE
DHA-F-0045688,"FUTURE DENTAL LABORATORY",Dubai,UAE,ACTIVE
DHA-F-0046806,"FUTURE HORIZON DENTAL LABORATORY",Dubai,UAE,ACTIVE
DHA-F-7799421,"FUTURE LIFE GENERAL MEDICAL CLINIC LLC",Dubai,UAE,ACTIVE
DHA-F-7695558,"FUTURE LIFE PHARMCY LLC",Dubai,UAE,ACTIVE
DHA-F-0045657,"FUTURE MEDICAL CENTER",Dubai,UAE,ACTIVE
DHA-F-0045975,"FUTURE PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0046948,"FUTURISTIC CLINIC",Dubai,UAE,ACTIVE
DHA-F-7784388,"G M G MEDICAL CENTER L.L.C",Dubai,UAE,ACTIVE
DHA-F-0904007,"G S M MEDICAL CENTRE L.L.C (BRANCH)",Dubai,UAE,ACTIVE
DHA-F-0047645,"G.M.C NAVISTAR POLYCLINIC",Dubai,UAE,ACTIVE
DHA-F-0045848,"G.M.C PHARMACY (L.L.C)",Dubai,UAE,ACTIVE
DHA-F-0046608,"G.M.C.K.S.PRANIC ENERGY HEALING CENTRE",Dubai,UAE,ACTIVE
DHA-F-5754264,"GAELAN PHARMACY SINGLE OWNER L.L.C",Dubai,UAE,ACTIVE
DHA-F-5520601,"GAELAN PHARMACY SINGLE OWNER L.L.C BRANCH",Dubai,UAE,ACTIVE
DHA-F-0046736,"GALADARI MOTOR DRIVING CENTER",Dubai,UAE,ACTIVE
DHA-F-0001638,"GALINUS PHYSIONTHERAPY CENTER",Dubai,UAE,ACTIVE
DHA-F-0045811,"GALLERIA PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0000940,"GALLERIA UNITED PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0047667,"GARDENS MEDICAL CENTRE",Dubai,UAE,ACTIVE
DHA-F-0001071,"GARDENS SPECIALITY CLINIC BR OF DM HEALTHCARE LLC",Dubai,UAE,ACTIVE
DHA-F-5692453,"GARGASH HOSPITAL LLC",Dubai,UAE,ACTIVE
DHA-F-4897341,"GARGASH HOSPITAL PHARMACY LLC",Dubai,UAE,ACTIVE
DHA-F-8975851,"GARNET MEDICAL CLINIC",Dubai,UAE,ACTIVE
DHA-F-0001326,"GATE BETTER LIFE PHARMACY",Dubai,UAE,ACTIVE
DHA-F-8142973,"GEMELLI HEALTH SOLUTIONS L.L.C",Dubai,UAE,ACTIVE
DHA-F-6677802,"GEMINI MEDICAL CENTER LLC",Dubai,UAE,ACTIVE
DHA-F-0046161,"GEMS JUMEIRA PRIMARY SCHOOL",Dubai,UAE,ACTIVE
DHA-F-0047022,"GEMS ROYAL DUBAI SCHOOL",Dubai,UAE,ACTIVE
DHA-F-0000157,"GEMS WELLINGTON ACADEMY SILICON OASIS",Dubai,UAE,ACTIVE
DHA-F-0047054,"GEMS WELLINGTON INTERNATIONAL SCHOOL",Dubai,UAE,ACTIVE
DHA-F-0047355,"GEMS WELLINGTON PRIMARY SCHOOL",Dubai,UAE,ACTIVE
DHA-F-0000084,"GEMS WINCHESTER SHCOOL (BR OF PREMIER SHOOLS INTERNATIONAL L.L.C)",Dubai,UAE,ACTIVE
DHA-F-0047627,"GEMS WORLD ACADEMY",Dubai,UAE,ACTIVE
DHA-F-8492884,"GENERA HEALTH CARE",Dubai,UAE,ACTIVE
DHA-F-0047343,"GENERAL MEDICAL CENTER (AL WASL BRANCH)",Dubai,UAE,ACTIVE
DHA-F-0047065,"GENERAL MEDICAL CENTER (ROYAL MERIDIAN)",Dubai,UAE,ACTIVE
DHA-F-0000931,"GENERAL MEDICAL CENTER BR 3 OF GMC HEALTHCARE LLC",Dubai,UAE,ACTIVE
DHA-F-0000056,"GENERAL MEDICAL CENTER(MEYDAN HOTEL BRANCH)",Dubai,UAE,ACTIVE
DHA-F-0045518,"GENERAL MEDICAL CENTRE",Dubai,UAE,ACTIVE
DHA-F-0047931,"GENERAL MEDICAL CENTRE - JABEL ALI HOTEL BR",Dubai,UAE,ACTIVE
DHA-F-0046987,"GENERAL MEDICAL CENTRE (BR. GREEN COMMUNITY)",Dubai,UAE,ACTIVE
DHA-F-0046643,"GENERAL MEDICAL CENTRE (BR. VILLAGE UNIT1)",Dubai,UAE,ACTIVE
DHA-F-0046070,"GENERAL MEDICAL CENTRE (BR. WORLD TRADE CENTRE APARTMENTS)",Dubai,UAE,ACTIVE
DHA-F-0045711,"GENERAL MEDICAL CENTRE (BR.-THE VILLAGE UNIT2)",Dubai,UAE,ACTIVE
DHA-F-0045396,"GENERAL MEDICAL CENTRE BRANCH",Dubai,UAE,ACTIVE
DHA-F-0047155,"GENERAL MEDICAL CENTRE LABORATORY",Dubai,UAE,ACTIVE
DHA-F-0047740,"GENERAL MEDICAL CENTRE(AL QASR HOTEL)",Dubai,UAE,ACTIVE
DHA-F-0045648,"GENERAL MEDICAL CENTRE(BR. JEBEEL ALI VILLAGE)",Dubai,UAE,ACTIVE
DHA-F-0047741,"GENERAL MEDICAL CENTRE(JUMAIRAH BEACH HOTEL)",Dubai,UAE,ACTIVE
DHA-F-0047739,"GENERAL MEDICAL CENTRE(OASIS VILLAGE)",Dubai,UAE,ACTIVE
DHA-F-8821718,"GENESIS HEALTHCARE CENTER FZ-LLC_2",Dubai,UAE,ACTIVE
DHA-F-7997181,"GENESIS PERINATAL CARE CLINIC FZ-LLC_1",Dubai,UAE,ACTIVE
DHA-F-0047775,"GENOCARE POLYCLINIC",Dubai,UAE,ACTIVE
DHA-F-0000728,"GENTEL HOME HEALTH CARE",Dubai,UAE,ACTIVE
DHA-F-0001742,"GERMAN CLINIC 2 DMCC",Dubai,UAE,ACTIVE
DHA-F-8097216,"GERMAN CLINIC FZ-LLC",Dubai,UAE,ACTIVE
DHA-F-0047664,"GERMAN DENTAL CENTER JLT",Dubai,UAE,ACTIVE
DHA-F-0045676,"GERMAN DENTAL CLINIC",Dubai,UAE,ACTIVE
DHA-F-8943570,"GERMAN HEART CENTRE BREMEN FZ-LLC",Dubai,UAE,ACTIVE
DHA-F-0046831,"GERMAN HIGH CARE MEDICAL CENTRE",Dubai,UAE,ACTIVE
DHA-F-0046836,"GERMAN INTERNATIONAL SCHOOL DUBAI",Dubai,UAE,ACTIVE
DHA-F-0046713,"GERMAN MEDICAL CENTER",Dubai,UAE,ACTIVE
DHA-F-8021731,"GERMAN MEDICAL CENTER FZ-LLC",Dubai,UAE,ACTIVE
DHA-F-8000131,"GERMAN MEDICAL CENTER FZ-LLC",Dubai,UAE,ACTIVE
DHA-F-0001770,"GERMAN NEUROSCIENCE CENTER FZ LLC",Dubai,UAE,ACTIVE
DHA-F-7268543,"GERMAN NEUROSCIENCE CENTER FZC-L.L.C",Dubai,UAE,ACTIVE
DHA-F-8739437,"GERMAN NEUROSCIENCE CENTER FZ-LLC",Dubai,UAE,ACTIVE
DHA-F-7994371,"GERMAN NEUROSCIENCE CENTER FZ-LLC",Dubai,UAE,ACTIVE
DHA-F-0046243,"GERMAN SPECIALIZED CLINIC",Dubai,UAE,ACTIVE
DHA-F-0046354,"GETWELL MEDICAL CENTER",Dubai,UAE,ACTIVE
DHA-F-0000421,"GHAZAL AL JABAL PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0045867,"GHAZAL JUMEIRAH PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0046650,"GHODOUSI MEDICAL CENTER",Dubai,UAE,ACTIVE
DHA-F-00000GC,"GHUSSAIS CLINIC",Dubai,UAE,ACTIVE
DHA-F-0045803,"GHUZLAN PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0045809,"GIGI PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0046607,"GIRL TALK BEAUTY CENTRE",Dubai,UAE,ACTIVE
DHA-F-0046840,"GIRLS NATIONAL CHARITY SCHOOL",Dubai,UAE,ACTIVE
DHA-F-0002505,"GLAMOUR CARE CLINICS LLC",Dubai,UAE,ACTIVE
DHA-F-9688061,"GLASGOW MEDICAL CENTER",Dubai,UAE,ACTIVE
DHA-F-6676790,"GLOBAL CURE R X PHARMACY L L C",Dubai,UAE,ACTIVE
DHA-F-0047961,"GLOBAL HAWK IMAGING & DIAGNOSTICS(L.L.C)",Dubai,UAE,ACTIVE
DHA-F-0000970,"GLOBAL HAWK IMAGING AND DIAGNOSTICS LLC",Dubai,UAE,ACTIVE
DHA-F-0047463,"GLOBAL HAWK TELEMEDICINE",Dubai,UAE,ACTIVE
DHA-F-0047838,"GLOBAL INDIAN INTERNATIONAL SCHOOL",Dubai,UAE,ACTIVE
DHA-F-0046444,"GLOBEHEALTH GENERAL CLINIC LLC",Dubai,UAE,ACTIVE
DHA-F-0002377,"GLOBEHEALTH PHARMACY LLC",Dubai,UAE,ACTIVE
DHA-F-0046409,"GLORY OPTICS",Dubai,UAE,ACTIVE
DHA-F-0001042,"GLOSANTE HEALTH CARE",Dubai,UAE,ACTIVE
DHA-F-1215196,"GLOW AESTHETICS DERMATOLOGY CLINIC",Dubai,UAE,ACTIVE
DHA-F-0001500,"GLOW MEDICAL AND DENTAL CENTER LLC BR",Dubai,UAE,ACTIVE
DHA-F-7967408,"GLUCARE INTEGRATED DIABETES CENTER LLC",Dubai,UAE,ACTIVE
DHA-F-6895274,"GLUCARE INTEGRATED DIABETES CENTER LLC (PHARMACY)",Dubai,UAE,ACTIVE
DHA-F-0046795,"GO DENTAL CLINIC LLC",Dubai,UAE,ACTIVE
DHA-F-0002171,"GOLD LIFE PHARMACY BR OF LIFE PHARMACY LLC",Dubai,UAE,ACTIVE
DHA-F-0046496,"GOLD SOUQ PHARMACY",Dubai,UAE,ACTIVE
DHA-F-1380818,"GOLD TRUST MEDICAL CENTER",Dubai,UAE,ACTIVE
DHA-F-0047745,"GOLDEN CARE POLYCLINIC",Dubai,UAE,ACTIVE
DHA-F-0045631,"GOLDEN DENTAL LABORATORY",Dubai,UAE,ACTIVE
DHA-F-0002252,"GOLDEN HEART MEDICAL SERVICES L.L.C.",Dubai,UAE,ACTIVE
DHA-F-0047063,"GOLDEN LIFE PHARMACY (LLC)",Dubai,UAE,ACTIVE
DHA-F-0046277,"GOLDEN NURSERY",Dubai,UAE,ACTIVE
DHA-F-0046016,"GOLDEN OPTICS",Dubai,UAE,ACTIVE
DHA-F-0045944,"GOLDEN SANDS PHARMACY",Dubai,UAE,ACTIVE
DHA-F-8047297,"GOLDEN SMILE DENTAL CLINIC",Dubai,UAE,ACTIVE
DHA-F-0047127,"GOLDEN SUN ACUPUNCTURE THERAPY CLINIC",Dubai,UAE,ACTIVE
DHA-F-0046547,"GOLDEN TREE MEDCINES (L.L.C)",Dubai,UAE,ACTIVE
DHA-F-0047886,"GOLDEN VISION OPTIC",Dubai,UAE,ACTIVE
DHA-F-0002349,"GOLF COMMUNITY PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0047950,"GOOD CARE PHARMACY LLC",Dubai,UAE,ACTIVE
DHA-F-0046944,"GOOD HEALTH POLYCLINIC",Dubai,UAE,ACTIVE
DHA-F-4291797,"GOOD LIFE MEDICAL CENTER L.L.C",Dubai,UAE,ACTIVE
DHA-F-0000044,"GOOD LIVING MEDICAL CENTRE",Dubai,UAE,ACTIVE
DHA-F-8242511,"GOOD NEIGHBOUR PHARMACY L.L.C",Dubai,UAE,ACTIVE
DHA-F-4809148,"GOOD WILL CLINIC LLC",Dubai,UAE,ACTIVE
DHA-F-0001411,"GOODNESS AND MERCY CLINIC LLC",Dubai,UAE,ACTIVE
DHA-F-3831758,"GOODWILL PHARMACY LLC",Dubai,UAE,ACTIVE
DHA-F-0000103,"GORGEOUS SMILE DENTAL CENTER LLC",Dubai,UAE,ACTIVE
DHA-F-9170365,"GRACE HOUSECALL DOCTOR DMCC",Dubai,UAE,ACTIVE
DHA-F-0046201,"GRAMMAR SCHOOL",Dubai,UAE,ACTIVE
DHA-F-8259264,"GRAND ADVANCED CARE PHARMACY L.L.C",Dubai,UAE,ACTIVE
DHA-F-0046441,"GRAND AL HAMRA PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0046996,"GRAND AL KAUSAR PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0048025,"GRAND ASTER PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0046217,"GRAND CINEPLEX PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0047710,"GRAND COMMUNITY PHARMACY",Dubai,UAE,ACTIVE
DHA-F-9886764,"GRAND DR ISMAIL POLYCLINIC L.L.C",Dubai,UAE,ACTIVE
DHA-F-1014980,"GRAND DR ISMAIL POLYCLINIC L.L.C PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0046463,"GRAND HYATT DUBAI HOTEL",Dubai,UAE,ACTIVE
DHA-F-0000923,"GRAND INFINITY MEDICAL CENTER LLC",Dubai,UAE,ACTIVE
DHA-F-4516753,"GRAND INFINITY MEDICAL CENTER LLC BRANCH",Dubai,UAE,ACTIVE
DHA-F-0002151,"GRAND INFINITY PHARMACY LLC",Dubai,UAE,ACTIVE
DHA-F-9024146,"GRAND INFINITY PHARMACY LLC BRANCH",Dubai,UAE,ACTIVE
DHA-F-0046722,"GRAND LIFE PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0047329,"GRAND MILLENNIUM HOTEL DUBAI (FE)",Dubai,UAE,ACTIVE
DHA-F-0001611,"GRAND MURIAT PHARMACY LLC",Dubai,UAE,ACTIVE
DHA-F-0046063,"GRAND OPTICS",Dubai,UAE,ACTIVE
DHA-F-0046998,"GRAND OPTICS - AL BARSHA",Dubai,UAE,ACTIVE
DHA-F-0047445,"GRAND OPTICS ( BR.1 JUMEIRAH BEACH RESIDENCE",Dubai,UAE,ACTIVE
DHA-F-0047789,"GRAND OPTICS (L.L.C) BR MOTOR CITY",Dubai,UAE,ACTIVE
DHA-F-0046953,"GRAND OPTICS (L.L.C.) (BR)",Dubai,UAE,ACTIVE
DHA-F-0047044,"GRAND OPTICS (MEADOWS CENTER)",Dubai,UAE,ACTIVE
DHA-F-0047302,"GRAND OPTICS (THE OLD TOWN BR.)",Dubai,UAE,ACTIVE
DHA-F-0046411,"GRAND OPTICS- BR- AL SHANDAKA",Dubai,UAE,ACTIVE
DHA-F-0047201,"GRAND OPTICS DUBAI MALL",Dubai,UAE,ACTIVE
DHA-F-0002046,"GRAND OPTICS L.L.C BRANCH",Dubai,UAE,ACTIVE
DHA-F-6286116,"GRAND OPTICS LLC BR",Dubai,UAE,ACTIVE
DHA-F-0000743,"GRAND OPTICS LLC BR DIP",Dubai,UAE,ACTIVE
DHA-F-0001942,"GRAND OPTICS LLC BRANCH",Dubai,UAE,ACTIVE
DHA-F-0001744,"GRAND OPTICS LLC BRANCH",Dubai,UAE,ACTIVE
DHA-F-0000639,"GRAND OPTICS LLC BRANCH",Dubai,UAE,ACTIVE
DHA-F-0001587,"GRAND OPTICS SOUK AL BAHAR",Dubai,UAE,ACTIVE
DHA-F-0047447,"GRAND OPTICS(BR.2 JUMEIRAH BEACH RESIDENCE)",Dubai,UAE,ACTIVE
DHA-F-0047818,"GRAND OPTICS(BR.MIRDIF CITY CENTRE)",Dubai,UAE,ACTIVE
DHA-F-0047521,"GRAND OPTICS(L.L.C) BR DUBAI MALL",Dubai,UAE,ACTIVE
DHA-F-0047752,"GRAND OPTICS(L.L.C) BR GALERIE LAFAYETTE",Dubai,UAE,ACTIVE
DHA-F-0047601,"GRAND OPTICS(L.L.C)(BR. OASIS CENTER)",Dubai,UAE,ACTIVE
DHA-F-0046554,"GRAND ROYAL PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0047400,"GRAND SUNGLASSES (L.L.C) (DFC)",Dubai,UAE,ACTIVE
DHA-F-0047547,"GRAND SUNGLASSES(L.L.C) CITY CENTER BRANCH",Dubai,UAE,ACTIVE
DHA-F-0047470,"GRAND UNITED PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0046945,"GRANDWELD",Dubai,UAE,ACTIVE
DHA-F-6132185,"GRAVITY DENTAL POLYCLINIC LLC",Dubai,UAE,ACTIVE
DHA-F-0045817,"GREEN APPLES PHARMACY LLC",Dubai,UAE,ACTIVE
DHA-F-3697036,"GREEN BELT PHARMACY LLC",Dubai,UAE,ACTIVE
DHA-F-0047392,"GREEN CARE CLINIC",Dubai,UAE,ACTIVE
DHA-F-0046985,"GREEN COMMUNITY PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0002312,"GREEN LIFE MEDICAL CLINIC LLC",Dubai,UAE,ACTIVE
DHA-F-6591993,"GREEN TOWER CLINIC",Dubai,UAE,ACTIVE
DHA-F-0046274,"GREEN TOWER CLINIC",Dubai,UAE,ACTIVE
DHA-F-0047305,"GREENFIELD COMMUNITY SCHOOL (BR. OF TAALEEM MANAGEMENT L.L.C)",Dubai,UAE,ACTIVE
DHA-F-0047214,"GREENWOOD INTERNATIONAL SCHOOL",Dubai,UAE,ACTIVE
DHA-F-0047148,"GROSVENOR HOUSE",Dubai,UAE,ACTIVE
DHA-F-0047324,"GROUP 4 SECURICOR EMIRATES",Dubai,UAE,ACTIVE
DHA-F-0046859,"GROUP INTERNATIONAL INSTITUTE MANEGMANT (L.L.C)",Dubai,UAE,ACTIVE
DHA-F-3758961,"GSM GREENS PHARMACY L.L.C.",Dubai,UAE,ACTIVE
DHA-F-0000802,"GSM MEDICAL CENTER LLC",Dubai,UAE,ACTIVE
DHA-F-1114991,"GSM MEDICAL CENTRE LLC",Dubai,UAE,ACTIVE
DHA-F-8445632,"GUADALOUPE MEDICAL CLINIC L.L.C",Dubai,UAE,ACTIVE
DHA-F-0045927,"GUARDIAN PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0311028,"GULF CARE DIAGNOSTIC CENTER LLC",Dubai,UAE,ACTIVE
DHA-F-0045806,"GULF DRUG ESTABLISHMENT",Dubai,UAE,ACTIVE
DHA-F-0002111,"GULF EXPRESS PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0046903,"GULF EXTRUSIONS ( L.L.C )-BR",Dubai,UAE,ACTIVE
DHA-F-0046386,"GULF EYE CENTER",Dubai,UAE,ACTIVE
DHA-F-0046092,"GULF GATE MEDICAL CLINIC",Dubai,UAE,ACTIVE
DHA-F-0046150,"GULF INDIAN HIGH SCHOOL",Dubai,UAE,ACTIVE
DHA-F-0047084,"GULF MARINE MAINTENANCE & OFFSHORE SERVICE CO DUBAI (LLC) GMMOS DUBAI",Dubai,UAE,ACTIVE
DHA-F-0045434,"GULF MEDICAL CENTER L.L.C",Dubai,UAE,ACTIVE
DHA-F-0046788,"GULF MEDICAL CENTRE  BRANCH AL QUSAIS",Dubai,UAE,ACTIVE
DHA-F-0046771,"GULF MEDICAL CENTRE BRANCH AL RIQQA",Dubai,UAE,ACTIVE
DHA-F-0045712,"GULF MEDICAL LABORATORY",Dubai,UAE,ACTIVE
DHA-F-0046152,"GULF MODEL SCHOOL",Dubai,UAE,ACTIVE
DHA-F-0046151,"GULF MONTESSORI NURSERY",Dubai,UAE,ACTIVE
DHA-F-0045926,"GULF NATIONAL MEDICAL EST.",Dubai,UAE,ACTIVE
DHA-F-0047107,"GULF OPTIC - AL GAZAL CENTER",Dubai,UAE,ACTIVE
DHA-F-0047566,"GULF OPTIC STORE(B.R)DUBAI MALL",Dubai,UAE,ACTIVE
DHA-F-0000083,"GULF OPTICS",Dubai,UAE,ACTIVE
DHA-F-0045983,"GULF OPTICS EST",Dubai,UAE,ACTIVE
DHA-F-0045982,"GULF OPTIK STOR , AL FAHIDI ROAD",Dubai,UAE,ACTIVE
DHA-F-0045981,"GULF OPTIK STORE",Dubai,UAE,ACTIVE
DHA-F-0045808,"GULF PHARMACY",Dubai,UAE,ACTIVE
DHA-F-0047154,"GULF RIDER MEDICINES&PHARMACEUTICALS STORE",Dubai,UAE,ACTIVE
DHA-F-0045615,"GULF SPECIALITY HOSPITAL - DUBAI",Dubai,UAE,ACTIVE
DHA-F-0047546,"GUNAL CONSTRUCTION TRADING & INDUSTRY CO",Dubai,UAE,ACTIVE
DHA-F-0046511,"H.E. SHEIK MANEA",Dubai,UAE,ACTIVE
DHA-F-0046190,"H.H. SHAIKH RASHID AL MAKTOUM PAKISTANI SCHOOL",Dubai,UAE,ACTIVE
